time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
5.6,0.8999999761581421,147.0,25.762195587158203,-0.08746951073408127,-79.78284002552395,40.45891740787134,269.54162165546416,0.014238344505429268,-0.00764979887753725,0.6275666952133179,0.7783949971199036,-0.004705801544011623,0.007588532340756753,0.004541738378983037,0.007239580620080233,0.0021351254545152187,0.007983878254890442,0.11831955989822746,0.3010724395886064,-9.802343071103095
5.7,0.8999999761581421,146.0,25.76845550537109,-0.03180709481239319,-79.78284003573049,40.458917404682325,269.54209300899504,0.014235496520996094,-0.007640162482857705,0.6275815963745117,0.7783831954002379,-0.0054332231391225954,0.008062893901000767,0.005003388212023591,-0.005743689835071564,-0.004507341887801886,-0.0017481736140325663,0.12332799246534705,0.29347803935408595,-9.804488999247551
5.9,0.8999999761581421,148.0,25.762195587158203,-0.07156596332788467,-79.78284003975023,40.458917428891134,269.54681012058256,0.01422425638884306,-0.0076250447891652575,0.6275869011878967,0.7783793210983276,0.0012101382899272315,0.009173550074207351,0.0071900409453048856,0.004903604742139578,0.0014325258089229465,0.0025420347228646287,0.12437798794358967,0.2975781252421439,-9.804556242227557
6.0,0.8999999761581421,147.0,25.749675750732425,-0.07156596332788467,-79.7828400396348,40.45891742310033,269.55061945343016,0.014221773482859138,-0.00762950675562024,0.6276028752326965,0.7783663272857666,-0.0020702106726694773,0.005415851418749247,0.005649951635565976,-0.0014303866773843765,-0.00011038925731554629,-0.004809008911252022,0.12013246170245112,0.3049489242956042,-9.802392772436145
6.2,0.8999999761581421,151.0,25.754682540893555,-0.14313192665576935,-79.78284004636498,40.45891742231913,269.55119547271727,0.0142256086692214,-0.007632996421307325,0.6276267766952515,0.7783470153808594,-0.001065915664470191,0.005381467738615896,0.005837813112464344,0.003078610869124532,0.0008329016272909937,0.0064507438801229,0.1244843615870923,0.2854516943357885,-9.804849772453313
6.3,1.0,151.0,25.760942459106445,-0.05566241592168808,-79.78284008116282,40.458917427588055,269.55467745685576,0.014213288202881813,-0.00761793926358223,0.6276462078094482,0.7783316969871521,-0.0010478947539827714,0.010956452025029229,0.004151661452040618,0.004381480626761913,0.0019750515930354595,0.00724661396816373,0.12679527257569134,0.28710568891838195,-9.806625571846963
6.5,1.0,155.0,25.758440017700195,-0.04771064221858978,-79.78284009937813,40.45891741963053,269.5581085386276,0.014203197322785853,-0.007620455231517553,0.6276582479476929,0.7783221602439879,-0.004420374106121291,0.009516945930051,0.0031798442840347803,0.0073904828168451795,0.0005212079850025475,0.008838079869747162,0.12155194639228285,0.30454093482345346,-9.803521869778633
6.61,1.0,157.0,25.749675750732425,-0.09542128443717957,-79.78284011184691,40.45891741702143,269.55844685459135,0.014192445203661919,-0.007624044083058834,0.6276761293411255,0.7783079147338867,-0.0050596544794251465,0.009965985702610534,0.0036226922962049367,-0.006786828394979239,0.0004126326530240476,-0.004149878863245249,0.1235126731172204,0.29523390339687466,-9.804907659888267
6.8,1.0,159.0,25.762195587158203,-0.08746951073408127,-79.78284012425611,40.45891741499143,269.55881878757475,0.014191679656505585,-0.007605493068695068,0.6276742219924927,0.7783096432685852,-0.0037270175472533563,0.009722715113286231,0.0038051689534315,0.0025843351613730192,0.004284810740500689,0.0033522660378366713,0.12605428417213266,0.29438686111941936,-9.805603478550912
6.9,1.100000023841858,160.0,25.762195587158203,-0.08746951073408127,-79.78284013936363,40.45891742131585,269.5620339813232,0.014176475815474987,-0.007612597197294234,0.6277148127555847,0.7782770991325378,-0.0021036141495324808,0.0098007554935946,0.0029301911332699545,0.004533374216407538,-0.0009151549311354756,-0.00030432696803472936,0.12302713494747874,0.2973834495060146,-9.805047408342364
7.1,1.0,161.0,25.754682540893555,-0.11132483184337616,-79.7828401332545,40.45891741887818,269.5650119485855,0.014188728295266628,-0.007619862444698811,0.6277250051498413,0.7782686352729797,-0.003938811432197565,0.006613550882340228,0.002606042730453454,-0.002145607955753804,0.0011833779281005265,0.0014038141816854475,0.12317687848582864,0.2884036428853869,-9.805590614676477
7.2,1.0,165.0,25.75593566894531,-0.11927660554647446,-79.78284014985142,40.458917415460036,269.5655535163879,0.01418155524879694,-0.007625330705195665,0.6277514100074768,0.7782474160194397,-0.002578911208851496,0.006573009280195961,0.002943075156199625,-0.0008094582590274513,-0.00039387663127854466,0.0008442090475000441,0.12486806684173644,0.2848416470177472,-9.805073136091233
7.4,1.0,164.0,25.760942459106445,-0.11927660554647446,-79.78284016891386,40.45891742190951,269.5706988277435,0.014188158325850962,-0.007632686290889978,0.6277858018875122,0.7782194018363953,-0.0007249056105192875,0.007999771665136848,0.006288597799058148,0.0024421310517936945,0.0038952424656599756,0.0048716324381530285,0.12045129940845073,0.3067323616147041,-9.800992949008943
7.5,1.0,163.0,25.75593566894531,-0.11132483184337616,-79.78284018056729,40.45891743792053,269.57470855140684,0.014202394522726538,-0.007625963073223829,0.6277908682823181,0.7782151103019714,0.001867883130520861,0.009595618118294682,0.008039750281084893,-0.0055696098133921615,-0.002069034613668918,-0.008853129111230373,0.11996846557594835,0.305791836977005,-9.80158117890358
7.7,0.8999999761581421,161.0,25.758440017700195,-0.11927660554647446,-79.78284019081865,40.458917441753314,269.5755370559692,0.014197106473147869,-0.0076160728931427,0.6278078556060791,0.778201699256897,0.003378812185020871,0.00939241079912193,0.00815004596056635,0.007702514994889499,0.001658276654779911,0.004820685833692551,0.12654578832909466,0.2861786859668791,-9.805575411915779
7.8,0.8999999761581421,160.0,25.74717140197754,-0.10337305814027786,-79.78284021201138,40.45891746420822,269.5804210605621,0.014203008264303209,-0.007602950558066369,0.6278113722801208,0.7781988382339478,0.006657291117961294,0.010445965233050645,0.009371907010694826,0.008167417719960213,0.00444622291252017,0.004591591656208038,0.1255908101052046,0.2924805226363242,-9.8046749407053
8.0,0.8000000119209291,156.0,25.74591827392578,-0.09542128443717957,-79.78284022251006,40.45891747152243,269.5814096632004,0.014204427599906918,-0.007611903827637434,0.6278298497200012,0.7781838178634644,0.00618708393007816,0.010823413826368828,0.009798982659748837,-0.006126624997705221,-0.0015660548815503714,-0.006113330367952585,0.1247954882774502,0.29529316127300265,-9.805136286020279
8.1,0.8000000119209291,155.0,25.754682540893555,-0.11132483184337616,-79.78284022734044,40.45891746267346,269.58606097126005,0.014222105965018272,-0.007619164418429136,0.6278323531150818,0.7781814336776733,0.0018037877190932301,0.006655728597434282,0.010514544258823873,-0.0013783000176772475,-0.0050110919401049605,0.0027808989398181447,0.12331981549970808,0.2872593610547483,-9.805714575648306
8.3,0.8000000119209291,149.0,25.749675750732425,-0.12722837924957275,-79.78284023429441,40.45891746558369,269.58713659667967,0.014227079227566719,-0.007615674752742051,0.6278309226036072,0.7781825065612793,0.0023416540360066216,0.00652080375844701,0.010733681537664307,-0.0027536689303815365,0.0003119238535873592,-0.0006988763925619423,0.12076579738408327,0.30123166657984257,-9.80310905635357
8.4,0.8000000119209291,148.0,25.758440017700195,-0.11132483184337616,-79.78284028344396,40.45891747447875,269.591736287117,0.0142503185197711,-0.007618261501193047,0.6278567314147949,0.7781611680984497,0.0003690712807090322,0.0121245633285979,0.01116011497127582,-0.0024521881714463234,-0.0035654327366501093,-0.008237885311245918,0.1203864318598062,0.3070098119974137,-9.80144844710827
8.6,0.699999988079071,146.0,25.758440017700195,-0.10337305814027786,-79.78284029769695,40.45891748195661,269.59373435401915,0.01423570513725281,-0.007627907209098339,0.6278737783432007,0.7781476974487305,0.0004008071830636661,0.011010160773700487,0.006702581669039536,0.0028315053787082434,0.0006814277148805559,0.008346011862158775,0.12610279778949918,0.2844308253005147,-9.804266220331193
8.7,0.8000000119209291,143.0,25.75718688964844,-0.11132483184337616,-79.78284032292142,40.458917486450034,269.59515699768065,0.014262547716498375,-0.0076360837556421765,0.6278949975967407,0.7781299352645874,0.001335896575857562,0.010906230262779737,0.007140132443240448,0.004306435585021973,0.0027253173757344484,0.006589658092707396,0.12861980485729874,0.28706430159509183,-9.805901101827622
8.9,0.8000000119209291,144.0,25.762195587158203,-0.07951773703098297,-79.78284033680706,40.45891749222251,269.5991894903183,0.014252240769565104,-0.0076117459684610375,0.6279089450836182,0.7781191468238831,-0.00032970532274893637,0.010759544776233795,0.008854337667379216,-0.005321817472577095,-0.0011622386518865824,-0.0074748294427990905,0.12017182990908624,0.3037477965652943,-9.802382247447966
9.0,0.699999988079071,143.0,25.762195587158203,-0.09542128443717957,-79.78284035890402,40.458917492014905,269.60280725383757,0.014275033958256243,-0.007620330434292555,0.6279317140579224,0.778100311756134,-0.0031820127269718322,0.009761881864218284,0.006950872659062226,-0.0058314111083745965,-0.0035810302942991257,-0.0032823537476360802,0.12097077883780005,0.3009570118971169,-9.80421242594719
9.2,0.8000000119209291,144.0,25.75718688964844,-0.11927660554647446,-79.78284037048913,40.45891749153303,269.6035082044601,0.014272898435592653,-0.00760613102465868,0.6279537677764893,0.7780826687812805,-0.0016184321564882474,0.009318456895694688,0.007002522813823028,0.006984347477555275,0.0034164090175181627,0.005538082215934992,0.1231350526213646,0.2891669968888164,-9.806315084695816
9.3,0.699999988079071,142.0,25.75718688964844,-0.09542128443717957,-79.78284039841958,40.458917516026986,269.6084309520721,0.014266304671764376,-0.007584022358059883,0.6279548406600952,0.7780821323394775,0.0028957698641935573,0.010081403564451969,0.008424354456908796,0.00521677080541849,0.0018979739397764208,0.002119851531460881,0.1237530667707324,0.29415604228153824,-9.804292532801627
9.5,0.699999988079071,140.0,25.762195587158203,-0.07951773703098297,-79.78284042629609,40.45891751267601,269.61149475002287,0.014251817017793655,-0.007568754255771638,0.6279674172401428,0.7780724167823792,-0.003048002229204957,0.00911398927099559,0.005468246697277597,-0.0009467560448683797,-0.0005542507860809567,-0.003343833610415459,0.12455393431708214,0.29148156238719825,-9.805036883354187
9.6,0.699999988079071,142.0,25.75343132019043,-0.09542128443717957,-79.78284043758906,40.45891751155536,269.612054318428,0.014252527616918087,-0.007580969482660294,0.6279928684234619,0.7780517339706421,-0.002285100859045451,0.009000087985415923,0.005624496336632368,0.0022025685757398605,0.0016032037092372775,0.003879192285239697,0.1258035756647587,0.28617923414334656,-9.804667339324954
9.8,0.6000000238418579,141.0,25.75593566894531,-0.015903547406196594,-79.78284044857878,40.45891751106275,269.61263927841185,0.014238937757909296,-0.00755926501005888,0.6279985308647156,0.7780475616455078,-0.002550305411802133,0.009102246290173107,0.0060485825032894,-0.006088210269808768,-0.0011332674184814095,-0.006114548072218895,0.12111052729189395,0.30810623802244663,-9.802271735072138
9.9,0.6000000238418579,141.0,25.75343132019043,-0.015903547406196594,-79.78284050537273,40.458917502862406,269.61521300697325,0.014245642349123957,-0.0075577483512461185,0.628018319606781,0.7780315279960632,-0.0064889005959561435,0.01294488174782513,0.004186756045992618,-0.006499606650322676,-0.003277369542047381,-0.003253973554819823,0.1201015445496887,0.29777915982529524,-9.804146352410317
10.1,0.6000000238418579,138.0,25.74591827392578,-0.039758868515491486,-79.78284051248465,40.458917502278474,269.6175423564911,0.01425051689147949,-0.007529734168201684,0.6280068755149841,0.7780409455299377,-0.0062938602217741365,0.008104720704077924,0.003354713139322075,0.0035317493602633476,0.0016459202161058786,0.003508587367832661,0.1237644505687058,0.29669256443157793,-9.80477317392826
10.31,0.6000000238418579,137.0,25.73965835571289,-0.007951773703098297,-79.78284053436606,40.45891749419547,269.61824199581145,0.014251037500798704,-0.007511556614190341,0.6280159950256348,0.7780337333679199,-0.0058527189654398295,0.00817258036724803,0.003757896708603981,-0.00410919776186347,-0.0002634154807310552,-0.006592034827917814,0.12115375100634992,0.3068541664257646,-9.800852031111717
10.41,0.6000000238418579,140.0,25.749675750732425,0.0,-79.78284056919044,40.458917506225056,269.62249264144896,0.014235367998480797,-0.007490189280360937,0.6280465126037598,0.7780095934867859,-0.0033421703403964053,0.008835963619835536,0.0067737791212061785,-0.003900203155353666,-0.004964502528309822,-0.004683979321271181,0.12231339091435076,0.29757112685590986,-9.802598009705543
10.6,0.699999988079071,142.0,25.7434139251709,0.07951773703098297,-79.78284057703,40.45891750052417,269.6241817178726,0.014233740046620369,-0.007484555710107087,0.6280324459075928,0.7780210375785828,-0.004681675709907792,0.004541874629594353,0.004771554346708665,0.003640556009486317,-0.0006154541042633357,0.002386118983849882,0.12373141380026938,0.2987927198410034,-9.803520700335502
10.7,0.699999988079071,142.0,25.75092697143555,-0.02385532110929489,-79.78284058961596,40.45891749431504,269.62517389678953,0.014242082834243774,-0.007479030173271894,0.6280606985092163,0.777998149394989,-0.004129510015351432,0.0043731385963697335,0.005322316319460262,-0.009214709512889385,-0.001197408651933074,-0.007009414024651051,0.11983316648751498,0.3049664659425617,-9.801799280047415
10.9,0.699999988079071,142.0,25.75343132019043,-0.007951773703098297,-79.78284062026859,40.4589175235233,269.628651350975,0.014236021786928175,-0.007468303199857473,0.6280639171600342,0.7779957056045532,0.002346711284455341,0.0070044504710126965,0.007274847761489937,0.004796374123543501,0.001402475987561047,0.009143444709479807,0.12466469337232412,0.2904265785031021,-9.804361529946329
11.0,0.699999988079071,144.0,25.75718688964844,-0.007951773703098297,-79.78284064516136,40.458917544742974,269.63219437026976,0.014235408976674082,-0.007451885845512152,0.6280903220176697,0.7779746055603027,0.00488318803297412,0.0057155383454035,0.008460219101067954,-0.0024841593112796545,0.00046543512144126,-0.006561518181115389,0.11980819704942405,0.3050361574441195,-9.802079946398736
11.2,0.699999988079071,143.0,25.75343132019043,-0.02385532110929489,-79.7828406503197,40.458917550141045,269.63306245231627,0.014233952388167381,-0.007463047746568919,0.6281064748764038,0.7779614925384521,0.006364363407834833,0.005328615998367707,0.008387431352774016,0.007269092369824649,0.006214992143213749,0.0091370465233922,0.1266993782389909,0.28842662975192074,-9.803214306235311
11.3,0.699999988079071,143.0,25.75343132019043,-0.02385532110929489,-79.78284067048962,40.458917561490146,269.6365166606903,0.014224775135517119,-0.007462142035365105,0.6281263828277588,0.7779455780982971,0.004894620511739014,0.002721483016385598,0.009486978243492586,0.0010257832473143935,0.0013575867051258685,-0.0015685304533690214,0.12206741499714555,0.3021557093784213,-9.80290966629982
11.5,0.8000000119209291,145.0,25.752178192138672,0.007951773703098297,-79.78284067223363,40.45891756618949,269.637497633934,0.014232842251658441,-0.007450694218277931,0.6281599402427673,0.7779183387756348,0.005752458543021832,0.0024738508318882593,0.009710818121179418,0.0035146989393979307,7.737533451290801e-05,0.0030628417152911425,0.1256697475165129,0.28570725420489906,-9.805009986162188
11.6,0.8000000119209291,147.0,25.752178192138672,-0.02385532110929489,-79.78284073839647,40.45891757630189,269.6430806818008,0.014251068234443663,-0.007478834129869938,0.628186047077179,0.7778967022895813,0.003358505072883655,0.009452237941448735,0.01441038391617529,0.005646438803523779,0.001576932962052524,0.0034970240667462358,0.12452588595449925,0.2925484782457352,-9.803668050169943
11.8,0.8999999761581421,152.0,25.748422622680664,-0.015903547406196594,-79.78284078265824,40.458917585548456,269.64628383541105,0.014287169091403484,-0.007491884753108025,0.6282257437705994,0.7778638005256653,0.0017143189710741304,0.009487434458734907,0.012783257019182237,-0.001974612940102816,5.2727969887200736e-05,-0.007913111709058285,0.1242684257403016,0.2885603117197752,-9.804249848127368
11.9,0.8999999761581421,153.0,25.758440017700195,-0.015903547406196594,-79.78284079285477,40.45891758885864,269.6475873889923,0.014307094737887384,-0.007504553999751806,0.6282517313957214,0.7778424024581909,0.00314399270595918,0.00913269619548105,0.012854273225050923,0.005892531014978886,0.0036844511050730944,0.0058750342577695855,0.1282371959555894,0.2874781382828951,-9.804521743655208
12.1,0.8999999761581421,157.0,25.752178192138672,-0.039758868515491486,-79.78284082775043,40.458917604462364,269.65054282569884,0.014315590262413025,-0.0075106294825673095,0.6282563209533691,0.7778384685516357,0.004105876178160113,0.010112887456581432,0.014917149020675962,-0.009420067071914671,-0.005004803650081158,-0.003981847316026689,0.12126144940964878,0.29831363188102844,-9.803884981870652
12.2,0.8999999761581421,156.0,25.74717140197754,-0.03180709481239319,-79.78284084725769,40.458917616126215,269.65359208011625,0.014309556223452091,-0.007514628581702709,0.628275454044342,0.7778231501579285,0.005740124576062767,0.009482942623386177,0.015080524570852303,-0.0020679340232163668,-0.0005823962856084107,0.004208626225590706,0.12519954915158452,0.2854868872649968,-9.804335802197457
12.42,0.8999999761581421,157.0,25.75343132019043,-0.03180709481239319,-79.78284086703567,40.45891763106891,269.65633496665953,0.014318828471004963,-0.007509627379477023,0.6282740831375122,0.7778241038322449,0.007205478216365326,0.007281924233940941,0.016695372112863486,-0.0052455421537160865,0.0005974790547043085,-0.007475858554244042,0.12029059234075247,0.3055423070490361,-9.800949679613113
12.5,0.8999999761581421,157.0,25.754682540893555,-0.02385532110929489,-79.78284089605114,40.45891764152986,269.6591314973831,0.014355608262121676,-0.007518533151596785,0.6283109188079834,0.7777935862541199,0.005514540728044357,0.0045632218952169935,0.014545719848216803,-0.0020994211081415415,0.0011396404588595033,-0.0011524908477440474,0.12222411124035715,0.2927479779347777,-9.803916556835173
12.7,1.0,157.0,25.75092697143555,-0.03180709481239319,-79.7828409022799,40.4589176533889,269.66209849739073,0.014347474090754988,-0.007520140148699283,0.628337562084198,0.7777721285820007,0.007161055930773571,0.003713459944524392,0.014739786636975881,0.00237937574274838,0.0008399623911827803,0.005776241887360811,0.12291932690888645,0.3039632299169898,-9.801705139875413
12.8,1.0,158.0,25.749675750732425,-0.02385532110929489,-79.78284095261232,40.458917675867475,269.6649124326706,0.014341292902827263,-0.007508165668696166,0.6283514499664307,0.7777612209320068,0.007587360817317767,0.007632791445398725,0.01719372764472686,-0.008310261182487011,-0.006133244838565588,-0.00838501937687397,0.12141658334992825,0.3029203241877258,-9.802598009705543
13.0,1.0,156.0,25.75969123840332,0.07156596332788467,-79.78284095888591,40.45891768397021,269.6666745843887,0.014341493137180803,-0.007517264690250157,0.6283604502677917,0.7777538895606995,0.00906901653859798,0.006962430355257092,0.017387606449212542,0.003734046826139093,0.00521925138309598,0.0034547527320683,0.1239315164834261,0.2958701352775097,-9.804557996392253
13.1,1.0,155.0,25.74717140197754,-0.10337305814027786,-79.78284100274692,40.458917698688815,269.6707565488815,0.014362010173499584,-0.00750208692625165,0.6283899545669556,0.7777297496795654,0.006795156926880517,0.007463097603507984,0.01864187324442815,-0.005033213645219803,-0.0028890138491988178,-0.008698550052940845,0.1211159816477448,0.30634756000712515,-9.802026736736297
13.3,1.0,154.0,25.752178192138672,-0.09542128443717957,-79.78284105567906,40.45891770666452,269.67477282905577,0.014367063529789446,-0.007498276885598899,0.6283978223800659,0.7777234315872192,0.003395832971512281,0.008403616692547942,0.019643783801735388,-0.005246173124760389,-0.002244976814836264,-0.004657929763197899,0.1265891673602164,0.28944702370092273,-9.805112312436103
13.4,1.0,153.0,25.752178192138672,-0.10337305814027786,-79.78284106396893,40.4589177110734,269.6767632665634,0.014373773708939552,-0.007475183345377445,0.6284175515174866,0.7777075767517091,0.004152191377976593,0.007906892772254195,0.01969655658410922,-0.0004187444283161312,0.0016289844643324616,0.0005102262948639691,0.12116132497787475,0.2993583465926349,-9.801646667718886
13.6,0.8999999761581421,154.0,25.75593566894531,-0.11132483184337616,-79.78284110311222,40.45891773253931,269.6773768367767,0.01438096631318331,-0.0074869999662041655,0.6284359693527222,0.7776924371719359,0.006421308682510239,0.009155777837423423,0.016467734704585155,0.003119563916698098,-0.001368503435514867,0.006333666853606701,0.12506901919841767,0.2851413899101317,-9.804480813145636
13.7,0.8000000119209291,154.0,25.754682540893555,-0.11132483184337616,-79.78284112007017,40.45891774640807,269.6807793083191,0.014382511377334596,-0.007455806713551283,0.6284458041191101,0.7776846885681152,0.0075140299126543264,0.008383985731410299,0.016825527963157654,0.004730772227048874,0.0023452418390661482,0.0036020651459693904,0.12479064605198804,0.2924941905029118,-9.804431111812592
13.9,0.8000000119209291,156.0,25.758440017700195,-0.10337305814027786,-79.78284113498654,40.45891774759177,269.68308743858336,0.014410066418349743,-0.007456286344677209,0.6284465193748474,0.7776836156845093,0.004151896840492222,0.004301970687977647,0.0186781280754857,-0.005644471850246191,0.0004728014464490116,0.0019910726696252823,0.12424384002573788,0.28856849782168864,-9.804551564455034
14.0,0.8000000119209291,154.0,25.758440017700195,-0.07156596332788467,-79.78284117752347,40.45891776100449,269.68581542396544,0.014449470676481726,-0.007449707016348839,0.6284610033035278,0.7776712775230408,0.003922151615578248,0.005035345804359419,0.01651337342113129,0.005252697039395571,0.004938235506415367,0.007325350772589445,0.12736800734885034,0.2878905862569809,-9.805093601346016
14.2,0.699999988079071,156.0,25.752178192138672,-0.08746951073408127,-79.78284118224683,40.45891776463225,269.68750366592405,0.01445826143026352,-0.007435566745698452,0.6284899115562439,0.7776477932929993,0.0033626166043067467,0.004856535980796536,0.016873994801082315,-0.007000903133302927,-0.0016046511009335518,-0.004945286549627781,0.12241517814807595,0.2969907358847559,-9.803027780056
14.3,0.699999988079071,158.0,25.75092697143555,-0.07951773703098297,-79.78284122597222,40.458917787018976,269.68978425884245,0.014471067115664482,-0.007429651450365781,0.6284958720207214,0.7776429057121277,0.0061087943803774395,0.0065842407625204295,0.014485157501424328,0.0017070341855287552,-0.0006387929315678775,0.003139767562970519,0.12577077643945814,0.2852264486253261,-9.804284931421279
14.51,0.699999988079071,159.0,25.749675750732425,-0.09542128443717957,-79.78284123173904,40.45891779321865,269.6912610235214,0.014471798203885557,-0.007418063934892416,0.6284999251365662,0.7776396870613098,0.005898483004003467,0.0061819965051324935,0.014680403080068915,-0.00663408637046814,-0.002088814508169889,-0.007453265134245156,0.12105803025886418,0.3029839674755931,-9.801363662481313
14.6,0.699999988079071,158.0,25.75718688964844,-0.10337305814027786,-79.78284127492019,40.45891780716652,269.69335636520384,0.014465508982539175,-0.007429097779095174,0.6285163164138794,0.7776263952255249,0.003869952822326401,0.0066900097055929645,0.013301567476223916,0.0005507183377631009,-0.0028441455215215683,0.0010224414290860297,0.12479940773919225,0.28991286406293515,-9.804370300769808
14.8,0.699999988079071,155.0,25.75092697143555,-0.11927660554647446,-79.78284129525674,40.45891779816733,269.69500598335264,0.014479953795671463,-0.007421919610351323,0.6285232305526733,0.7776206731796265,-0.0013804202173188075,0.0015789127821761958,0.012092937176715715,0.00719335675239563,0.0039754509925842285,0.005414091981947422,0.12067291801795366,0.30407794497907165,-9.801249641776083
14.9,0.699999988079071,155.0,25.75092697143555,-0.12722837924957275,-79.78284129733673,40.458917796559035,269.6962269248962,0.014476782642304897,-0.007415070198476314,0.6285334229469299,0.777612566947937,-0.0020782005038988333,0.0013018344514932735,0.012435717038845013,-0.006689826026558876,-0.002319523366168141,-0.005144938826560974,0.12145528460852804,0.2969260876066983,-9.802917852401734
15.1,0.8000000119209291,148.0,25.754682540893555,-0.09542128443717957,-79.7828413258312,40.45891782273999,269.69714388275145,0.014474187977612019,-0.007390078157186508,0.6285275220870972,0.7776175141334534,0.0033925748833274717,0.0035664433333830185,0.011716726836109087,0.0036955424584448338,0.002763654571026564,-8.998202247312292e-05,0.12046007936820388,0.3001853804290295,-9.802379323840142
15.2,0.8000000119209291,145.0,25.75092697143555,-0.11132483184337616,-79.78284133126292,40.45891782957171,269.69955810928343,0.014486787840723991,-0.00738642504438758,0.6285342574119568,0.7776119112968445,0.003617842767487508,0.002620401774784307,0.012186891410526738,-0.0037290034815669055,-0.002944385632872581,-0.007694309577345848,0.1195984830055386,0.3047627087496221,-9.801720927357676
15.4,0.8000000119209291,139.0,25.758440017700195,-0.15108370780944824,-79.78284136912075,40.458917828105605,269.70197436237333,0.014509797096252441,-0.007390606682747602,0.6285483837127686,0.7776001095771791,-0.0007746743988311527,0.0039739708875740146,0.015493895216337197,0.007284939754754305,0.003246174659579993,0.0067237778566777715,0.12756980024278164,0.288510464206338,-9.804923447370527
15.5,0.8000000119209291,137.0,25.744667053222656,-0.12722837924957275,-79.78284139359329,40.45891784284318,269.7055833044052,0.014479354023933409,-0.007354549132287501,0.628577470779419,0.7775774598121643,0.0006067004522769839,0.001971250323579864,0.0171909361577117,0.003457583952695132,0.001250613247975707,-9.247352136299014e-05,0.12377799052745105,0.2960717911273241,-9.804007188677787
15.7,0.8000000119209291,135.0,25.752178192138672,-0.10337305814027786,-79.7828413966929,40.458917843291815,269.70909175300596,0.01449647732079029,-0.007331035099923611,0.6286122798919678,0.777549147605896,0.00100373247422595,0.0007332257252566644,0.01772076874388203,-0.0004747402272187173,0.0007573456387035549,7.455946615664288e-05,0.12514402801170946,0.2894843179732561,-9.805342692732813
15.8,0.8000000119209291,133.0,25.75593566894531,-0.11132483184337616,-79.78284143694115,40.45891785806275,269.7112922372818,0.014507150277495384,-0.00734497420489788,0.6286271810531616,0.7775368690490723,0.0009483081509799637,0.00395100107962363,0.018849645572012404,0.004490120802074671,0.000926385633647442,0.0038758765440434217,0.1263030466530472,0.2859442857094109,-9.804417663216592
16.0,0.8999999761581421,131.0,25.74717140197754,0.015903547406196594,-79.78284144088819,40.45891785904296,269.7131925525665,0.014506848528981209,-0.007326391991227865,0.6286312341690063,0.7775336503982544,0.0007393945699550247,0.0033346255480022693,0.01906233140972038,-0.002908739959821105,-0.0006387053872458638,-0.008677085861563683,0.1200146037619561,0.3083753561228514,-9.801657777428627
16.1,0.8999999761581421,130.0,25.75718688964844,-0.09542128443717957,-79.7828414637231,40.45891788442648,269.7169264259338,0.014522356912493706,-0.007309664506465197,0.6286569237709045,0.777512788772583,0.004004015808840321,0.0019054075853172348,0.01973822679786415,-0.008143112994730474,-0.0075883325189352036,-0.01039671804755926,0.11977537041530012,0.30217199021950364,-9.802157714366912
16.3,0.8000000119209291,124.0,25.75343132019043,-0.10337305814027786,-79.78284146395094,40.45891788837575,269.7189130487442,0.014527563937008381,-0.007314141374081373,0.6286658048629761,0.7775055170059204,0.005697618368833906,0.0008438035182253656,0.01967988082221061,0.00555333448573947,0.003650705795735121,0.004260149784386158,0.12564226560294628,0.28968758180737497,-9.803729445934296
16.4,0.8999999761581421,121.0,25.75343132019043,-0.11132483184337616,-79.78284150398996,40.458917907502034,269.72264835262297,0.014540320262312887,-0.00733581045642495,0.6286835074424744,0.7774907946586609,0.004423237803915226,0.0024079253516702892,0.02024880735294517,0.0070237889885902405,0.0018883432494476442,0.006265532225370407,0.1256043774727732,0.2952098932676017,-9.804461517333984
16.6,0.8999999761581421,120.0,25.74591827392578,-0.10337305814027786,-79.78284153876055,40.458917922766716,269.7243708076477,0.014545678161084654,-0.00734473392367363,0.6287049055099487,0.7774732708930969,0.002559434249733232,0.0048292615566929405,0.02027777817402025,-0.002375403186306357,-0.0003890942898578942,0.0018616456072777512,0.12422935903072355,0.2893457024171949,-9.804491338133811
16.7,0.8000000119209291,123.0,25.74591827392578,-0.11132483184337616,-79.78284154620829,40.4589179288036,269.72847947502135,0.01453225873410702,-0.007350954227149486,0.6287217140197754,0.7774598598480225,0.003993170875429502,0.003165486776938919,0.02052249515433281,0.005698257125914097,0.0032017393968999386,0.0067914221435785285,0.12593206822872166,0.28407887773588303,-9.803606654405597
16.9,0.8000000119209291,123.0,25.75718688964844,-0.09542128443717957,-79.78284155884019,40.45891794219036,269.72991821193693,0.014532274566590788,-0.00732845813035965,0.6287267208099365,0.7774559855461121,0.002581191430173798,0.001316218136068753,0.020417246745240543,-0.005612588487565517,-0.0036260965280234814,-0.007239438127726317,0.12189690470695495,0.3042824330739677,-9.801240870952604
